Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669244836,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,168,0,13000.0,12504.832516196397,1332.6915500001633,16250.43026900039,139.0
1669244837,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,169,0,13000.0,12504.471694828371,1332.6915500001633,16250.43026900039,139.0
1669244838,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,170,0,13000.0,12503.89321011762,1332.6915500001633,16250.43026900039,139.0
1669244839,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,171,0,13000.0,12505.081358070147,1332.6915500001633,16250.43026900039,139.0
1669244840,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,172,0,13000.0,12505.734622482527,1332.6915500001633,16250.43026900039,139.0
1669244841,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,174,0,13000.0,12509.964383706865,1332.6915500001633,16250.43026900039,139.0
1669244842,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,175,0,13000.0,12511.231630205682,1332.6915500001633,16250.43026900039,139.0
1669244843,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,176,0,13000.0,12513.582894085195,1332.6915500001633,16250.43026900039,139.0
1669244844,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,177,0,13000.0,12515.312472446298,1332.6915500001633,16250.43026900039,139.0
1669244845,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,178,0,13000.0,12516.395742432556,1332.6915500001633,16250.43026900039,139.0
1669244846,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,179,0,13000.0,12518.433037005558,1332.6915500001633,16250.43026900039,139.0
1669244847,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,181,0,13000.0,12520.801753022073,1332.6915500001633,16250.43026900039,139.0
1669244848,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,182,0,13000.0,12520.827353752722,1332.6915500001633,16250.43026900039,139.0
1669244849,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,183,0,13000.0,12521.73835640981,1332.6915500001633,16250.43026900039,139.0
1669244850,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,184,0,13000.0,12523.15296268476,1332.6915500001633,16250.43026900039,139.0
1669244851,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,185,0,13000.0,12525.170942751325,1332.6915500001633,16250.43026900039,139.0
1669244852,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,186,0,13000.0,12527.087179924707,1332.6915500001633,16250.43026900039,139.0
1669244853,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,188,0,13000.0,12531.902958430825,1332.6915500001633,16250.43026900039,139.0
1669244854,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,189,0,13000.0,12532.354190396798,1332.6915500001633,16250.43026900039,139.0
1669244855,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,190,0,13000.0,12533.797497173657,1332.6915500001633,16250.43026900039,139.0
1669244856,15,,Aggregated,1.100000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,191,0,13000.0,12535.605536246047,1332.6915500001633,16250.43026900039,139.0
1669244857,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,193,0,13000.0,12538.507195036244,1332.6915500001633,16250.43026900039,139.0
1669244858,15,,Aggregated,1.200000,0.000000,13000,13000,13000,13000,14000,16000,16000,16000,16000,16000,16000,193,0,13000.0,12538.507195036244,1332.6915500001633,16250.43026900039,139.0
